Date	predicted_sell_prices	prices	returns
2019-01-02	NaN	41.34000015258789	0.0
2019-01-03	NaN	42.90999984741211	0.0
2019-01-04	NaN	43.41999816894531	0.0
2019-01-07	NaN	44.04999923706055	0.0
2019-01-08	NaN	45.29999923706055	0.0
2019-01-09	NaN	45.689998626708984	0.0
2019-01-10	NaN	46.02000045776367	0.0
2019-01-11	NaN	46.2599983215332	0.0
2019-01-14	NaN	45.9900016784668	0.0
2019-01-15	NaN	46.34000015258789	0.0
2019-01-16	NaN	46.0099983215332	0.0
2019-01-17	NaN	46.75	0.0
2019-01-18	NaN	47.630001068115234	0.0
2019-01-22	NaN	48.06999969482422	0.0
2019-01-23	NaN	48.22999954223633	0.0
2019-01-24	NaN	47.689998626708984	0.0
2019-01-25	NaN	50.08000183105469	0.0
2019-01-28	NaN	49.81999969482422	0.0
2019-01-29	NaN	48.63999938964844	0.0
2019-01-30	NaN	49.4900016784668	0.0
2019-01-31	NaN	49.5	0.0
2019-02-01	NaN	50.18000030517578	0.0
2019-02-04	NaN	50.06999969482422	0.0
2019-02-05	NaN	50.849998474121094	0.0
2019-02-06	NaN	51.459999084472656	0.0
2019-02-07	NaN	50.16999816894531	0.0
2019-02-08	NaN	49.59000015258789	0.0
2019-02-11	NaN	50.0	0.0
2019-02-12	NaN	50.91999816894531	0.0
2019-02-13	NaN	50.9900016784668	0.0
2019-02-14	50.864070892333984	48.380001068115234	11.090290546417236
2019-02-15	49.207889556884766	53.7599983215332	11.090290546417236
2019-02-19	52.36181640625	52.880001068115234	11.090290546417236
2019-02-20	52.58507537841797	52.65999984741211	11.090290546417236
2019-02-21	52.804317474365234	54.61000061035156	11.090290546417236
2019-02-22	54.00593185424805	54.599998474121094	11.090290546417236
2019-02-25	54.38217544555664	55.38999938964844	11.090290546417236
2019-02-26	55.1170654296875	54.2400016784668	12.332403659820557
2019-02-27	54.49836730957031	54.93000030517578	12.332403659820557
2019-02-28	54.821231842041016	54.38999938964844	13.24007511138916
2019-03-01	54.46467208862305	54.900001525878906	13.24007511138916
2019-03-04	54.76622772216797	55.040000915527344	13.24007511138916
2019-03-05	54.915592193603516	54.38999938964844	13.228470087051392
2019-03-06	54.56015396118164	54.400001525878906	12.297731637954712
2019-03-07	54.4488639831543	53.90999984741211	11.377358436584473
2019-03-08	54.026527404785156	53.43000030517578	10.673576593399048
2019-03-11	53.648677825927734	53.06999969482422	11.133497953414917
2019-03-12	53.25068283081055	53.33000183105469	11.133497953414917
2019-03-13	53.30450439453125	52.7599983215332	11.766880750656128
2019-03-14	52.95005416870117	53.11000061035156	11.766880750656128
2019-03-15	53.10103988647461	53.45000076293945	11.766880750656128
2019-03-18	53.355133056640625	51.63999938964844	12.201637029647827
2019-03-19	52.21113204956055	51.880001068115234	10.398310422897339
2019-03-20	52.04517364501953	50.959999084472656	9.759998321533203
2019-03-21	51.27768325805664	50.650001525878906	10.203826427459717
2019-03-22	50.9062385559082	50.88999938964844	8.621460199356079
2019-03-25	50.9158935546875	50.099998474121094	10.02858281135559
2019-03-26	50.386959075927734	50.81999969482422	10.02858281135559
2019-03-27	50.74171447753906	50.81999969482422	10.02858281135559
2019-03-28	50.8043327331543	51.56999969482422	10.02858281135559
2019-03-29	51.38493347167969	52.08000183105469	10.02858281135559
2019-04-01	51.88340759277344	53.09000015258789	10.02858281135559
2019-04-02	52.75642013549805	53.349998474121094	10.02858281135559
2019-04-03	53.187015533447266	52.86000061035156	10.074251890182495
2019-04-04	53.00975036621094	52.900001525878906	10.497933626174927
2019-04-05	52.96616744995117	53.13999938964844	10.497933626174927
2019-04-08	53.07195281982422	53.400001525878906	10.497933626174927
2019-04-09	53.303470611572266	53.369998931884766	10.497933626174927
2019-04-10	53.351402282714844	53.04999923706055	11.542385816574097
2019-04-11	53.1488151550293	53.619998931884766	11.542385816574097
2019-04-12	53.47218322753906	53.470001220703125	11.542385816574097
2019-04-15	53.44655990600586	53.08000183105469	11.606580018997192
2019-04-16	53.21282958984375	53.130001068115234	11.858898401260376
2019-04-17	53.15301513671875	53.279998779296875	11.858898401260376
2019-04-18	53.23402786254883	53.18000030517578	11.565643548965454
2019-04-22	53.20722198486328	53.040000915527344	10.121619701385498
2019-04-23	53.116455078125	52.290000915527344	11.583292484283447
2019-04-24	52.56779861450195	53.06999969482422	11.583292484283447
2019-04-25	52.92958068847656	55.04999923706055	11.583292484283447
2019-04-26	54.36833190917969	59.470001220703125	11.583292484283447
2019-04-29	57.87866973876953	56.810001373291016	9.652215242385864
2019-04-30	57.164512634277344	55.72999954223633	9.514552354812622
2019-05-01	56.32716369628906	55.66999816894531	7.5804829597473145
2019-05-02	55.79417037963867	54.61000061035156	12.07345724105835
2019-05-03	54.952911376953125	57.08000183105469	12.07345724105835
2019-05-06	56.41918182373047	58.0	12.07345724105835
2019-05-07	57.44292449951172	58.75	12.07345724105835
2019-05-08	58.39344787597656	58.27000045776367	10.687696933746338
2019-05-09	58.31254577636719	57.47999954223633	9.144127368927002
2019-05-10	57.74857711791992	56.61000061035156	7.135683298110962
2019-05-13	56.941680908203125	55.4900016784668	5.1413655281066895
2019-05-14	55.910621643066406	54.400001525878906	4.431211948394775
2019-05-15	54.855648040771484	54.029998779296875	5.3266167640686035
2019-05-16	54.28797912597656	54.529998779296875	5.3266167640686035
2019-05-17	54.488372802734375	54.7599983215332	5.3266167640686035
2019-05-20	54.68830871582031	54.0099983215332	7.074069976806641
2019-05-21	54.259910583496094	54.970001220703125	7.074069976806641
2019-05-22	54.78473663330078	55.84000015258789	7.074069976806641
