Date	predicted_sell_prices	prices	returns
2019-01-02	NaN	75.80000305175781	0.0
2019-01-03	NaN	76.8499984741211	0.0
2019-01-04	NaN	74.56999969482422	0.0
2019-01-07	NaN	76.29000091552734	0.0
2019-01-08	NaN	77.27999877929688	0.0
2019-01-09	NaN	77.77999877929688	0.0
2019-01-10	NaN	76.2300033569336	0.0
2019-01-11	NaN	76.72000122070312	0.0
2019-01-14	NaN	76.5999984741211	0.0
2019-01-15	NaN	74.97000122070312	0.0
2019-01-16	NaN	73.91999816894531	0.0
2019-01-17	NaN	73.83999633789062	0.0
2019-01-18	NaN	75.83000183105469	0.0
2019-01-22	NaN	75.48999786376953	0.0
2019-01-23	NaN	75.63999938964844	0.0
2019-01-24	NaN	73.97000122070312	0.0
2019-01-25	NaN	75.77999877929688	0.0
2019-01-28	NaN	76.2300033569336	0.0
2019-01-29	NaN	77.48999786376953	0.0
2019-01-30	NaN	79.08999633789062	0.0
2019-01-31	NaN	80.73999786376953	0.0
2019-02-01	NaN	80.88999938964844	0.0
2019-02-04	NaN	81.30000305175781	0.0
2019-02-05	NaN	81.25	0.0
2019-02-06	NaN	80.93000030517578	0.0
2019-02-07	NaN	81.37000274658203	0.0
2019-02-08	NaN	79.83000183105469	0.0
2019-02-11	NaN	81.56999969482422	0.0
2019-02-12	NaN	80.33999633789062	0.0
2019-02-13	NaN	81.0199966430664	0.0
2019-02-14	80.8980484008789	81.41000366210938	0.0
2019-02-15	81.19623565673828	81.80000305175781	0.0
2019-02-19	81.6176528930664	81.05000305175781	2.7707338333129883
2019-02-20	81.2366943359375	83.31999969482422	2.7707338333129883
2019-02-21	82.69312286376953	88.58999633789062	2.7707338333129883
2019-02-22	86.70515441894531	89.83000183105469	2.7707338333129883
2019-02-25	88.86297607421875	89.98999786376953	2.7707338333129883
2019-02-26	89.76146697998047	91.22000122070312	2.7707338333129883
2019-02-27	90.76061248779297	91.01000213623047	2.7707338333129883
2019-02-28	90.88150787353516	92.18000030517578	2.7707338333129883
2019-03-01	91.7667007446289	92.0	2.7707338333129883
2019-03-04	91.8475112915039	91.0	-0.1713573932647705
2019-03-05	91.25962829589844	88.3499984741211	-0.6541013717651367
2019-03-06	89.21342468261719	87.94999694824219	-3.2082557678222656
2019-03-07	88.3028564453125	85.7300033569336	-6.259369850158691
2019-03-08	86.43928527832031	83.13999938964844	-6.012725830078125
2019-03-11	84.17674255371094	83.37000274658203	-3.056049346923828
2019-03-12	83.5745620727539	85.86000061035156	-3.056049346923828
2019-03-13	85.0873794555664	86.02999877929688	-3.056049346923828
2019-03-14	85.78945922851562	85.83000183105469	-3.056049346923828
2019-03-15	85.95507049560547	85.06999969482422	-2.474796772003174
2019-03-18	85.41444396972656	85.58999633789062	-2.474796772003174
2019-03-19	85.60678100585938	87.3499984741211	-2.474796772003174
2019-03-20	86.84014892578125	85.25	-3.454941511154175
2019-03-21	85.82661437988281	84.44000244140625	-2.8217613697052
2019-03-22	85.0194091796875	85.0	-2.8217613697052
2019-03-25	85.01459503173828	82.13999938964844	-3.2413363456726074
2019-03-26	83.06368255615234	81.81999969482422	-4.212421178817749
2019-03-27	82.30958557128906	81.05000305175781	-5.537921190261841
2019-03-28	81.4061050415039	80.0	-3.917926549911499
2019-03-29	80.470947265625	81.31999969482422	-3.917926549911499
2019-04-01	81.08263397216797	82.43000030517578	-3.917926549911499
2019-04-02	82.03052520751953	84.37000274658203	-3.917926549911499
2019-04-03	83.72173309326172	83.72000122070312	-3.917926549911499
2019-04-04	83.78353881835938	84.44999694824219	-3.917926549911499
2019-04-05	84.33838653564453	85.86000061035156	-3.917926549911499
2019-04-08	85.39186096191406	86.19999694824219	-3.917926549911499
2019-04-09	86.00322723388672	86.70999908447266	-3.917926549911499
2019-04-10	86.54472351074219	84.87999725341797	-3.570932149887085
2019-04-11	85.4216537475586	85.19999694824219	-6.089186668395996
2019-04-12	85.3216781616211	83.08000183105469	-5.517363548278809
2019-04-15	83.7245101928711	83.58000183105469	-6.803649663925171
2019-04-16	83.65972137451172	82.52999877929688	-5.222111940383911
2019-04-17	82.821533203125	83.86000061035156	-5.222111940383911
2019-04-18	83.5569076538086	82.18000030517578	-4.911404848098755
2019-04-22	82.58563995361328	82.45999908447266	-5.935823917388916
2019-04-23	82.58036041259766	81.63999938964844	-9.0770423412323
2019-04-24	81.92674255371094	79.0999984741211	-12.267595529556274
2019-04-25	80.0448989868164	76.5999984741211	-14.778012037277222
2019-04-26	77.73932647705078	74.69999694824219	-13.737064599990845
2019-04-29	75.68641662597656	75.5	-13.303500413894653
2019-04-30	75.59801483154297	75.8499984741211	-13.303500413894653
2019-05-01	75.81420135498047	75.0	-14.826834201812744
2019-05-02	75.36756134033203	73.87999725341797	-10.945093631744385
2019-05-03	74.46358489990234	76.7699966430664	-10.945093631744385
2019-05-06	76.10621643066406	75.66000366210938	-9.838438034057617
2019-05-07	75.82733154296875	76.5199966430664	-9.838438034057617
2019-05-08	76.47083282470703	72.02999877929688	-10.548704862594604
2019-05-09	73.47389221191406	71.54000091552734	-8.9152991771698
2019-05-10	72.29222106933594	72.7300033569336	-8.9152991771698
2019-05-13	72.55469512939453	71.27999877929688	-12.340354919433594
2019-05-14	71.747802734375	68.86000061035156	-11.760425567626953
2019-05-15	69.88925170898438	69.27999877929688	-10.606825351715088
2019-05-16	69.50862121582031	70.0999984741211	-10.606825351715088
2019-05-17	69.89116668701172	68.73999786376953	-12.36797571182251
2019-05-20	69.17674255371094	67.55000305175781	-11.598587036132812
