Date	predicted_sell_prices	prices	returns
2019-01-02	NaN	26.09000015258789	0.0
2019-01-03	NaN	26.799999237060547	0.0
2019-01-04	NaN	26.8700008392334	0.0
2019-01-07	NaN	27.549999237060547	0.0
2019-01-08	NaN	28.549999237060547	0.0
2019-01-09	NaN	28.770000457763672	0.0
2019-01-10	NaN	28.649999618530273	0.0
2019-01-11	NaN	29.020000457763672	0.0
2019-01-14	NaN	28.829999923706055	0.0
2019-01-15	NaN	29.219999313354492	0.0
2019-01-16	NaN	29.040000915527344	0.0
2019-01-17	NaN	29.149999618530273	0.0
2019-01-18	NaN	29.530000686645508	0.0
2019-01-22	NaN	30.0	0.0
2019-01-23	NaN	29.940000534057617	0.0
2019-01-24	NaN	29.600000381469727	0.0
2019-01-25	NaN	30.260000228881836	0.0
2019-01-28	NaN	30.209999084472656	0.0
2019-01-29	NaN	30.219999313354492	0.0
2019-01-30	NaN	30.309999465942383	0.0
2019-01-31	NaN	30.290000915527344	0.0
2019-02-01	NaN	30.540000915527344	0.0
2019-02-04	NaN	30.329999923706055	0.0
2019-02-05	NaN	31.530000686645508	0.0
2019-02-06	NaN	30.200000762939453	0.0
2019-02-07	NaN	29.790000915527344	0.0
2019-02-08	NaN	28.700000762939453	0.0
2019-02-11	NaN	28.809999465942383	0.0
2019-02-12	NaN	29.399999618530273	0.0
2019-02-13	NaN	29.90999984741211	0.0
2019-02-14	29.705442428588867	29.950000762939453	0.0
2019-02-15	29.90266990661621	30.260000228881836	0.0
2019-02-19	30.174457550048828	30.229999542236328	0.0
2019-02-20	30.22144317626953	30.56999969482422	0.0
2019-02-21	30.480093002319336	30.889999389648438	0.0
2019-02-22	30.765504837036133	31.0	0.0
2019-02-25	30.942825317382812	31.25	0.0
2019-02-26	31.167198181152344	31.149999618530273	-1.6672372817993164
2019-02-27	31.172039031982422	30.639999389648438	-1.109778881072998
2019-02-28	30.81578826904297	30.81999969482422	-1.109778881072998
2019-03-01	30.819183349609375	31.200000762939453	-1.109778881072998
2019-03-04	31.05363655090332	31.68000030517578	-1.109778881072998
2019-03-05	31.47823715209961	31.299999237060547	-2.0343422889709473
2019-03-06	31.360612869262695	31.020000457763672	-3.8373947143554688
2019-03-07	31.14520263671875	30.469999313354492	-5.836540460586548
2019-03-08	30.674238204956055	29.8700008392334	-5.598717927932739
2019-03-11	30.12605857849121	29.950000762939453	-4.026049375534058
2019-03-12	30.00275993347168	30.43000030517578	-4.026049375534058
2019-03-13	30.290456771850586	30.549999237060547	-4.026049375534058
2019-03-14	30.482200622558594	30.479999542236328	-4.026049375534058
2019-03-15	30.50865936279297	30.3700008392334	-4.18776273727417
2019-03-18	30.43368148803711	30.329999923706055	-2.8989434242248535
2019-03-19	30.3758487701416	30.729999542236328	-2.8989434242248535
2019-03-20	30.62531089782715	30.15999984741211	-3.8241684436798096
2019-03-21	30.314455032348633	29.889999389648438	-3.9210736751556396
2019-03-22	30.05748176574707	29.8700008392334	-5.825865268707275
2019-03-25	29.935998916625977	29.309999465942383	-4.593503475189209
2019-03-26	29.518136978149414	29.68000030517578	-4.593503475189209
2019-03-27	29.651609420776367	29.489999771118164	-5.572980642318726
2019-03-28	29.534996032714844	29.209999084472656	-3.514653444290161
2019-03-29	29.33557891845703	29.81999969482422	-3.514653444290161
2019-04-01	29.676986694335938	29.959999084472656	-3.514653444290161
2019-04-02	29.87401008605957	30.790000915527344	-3.514653444290161
2019-04-03	30.533634185791016	30.700000762939453	-3.514653444290161
2019-04-04	30.655254364013672	30.610000610351562	-2.4665772914886475
2019-04-05	30.65781593322754	30.940000534057617	-2.4665772914886475
2019-04-08	30.855796813964844	31.149999618530273	-2.4665772914886475
2019-04-09	31.06155014038086	31.170000076293945	-2.4665772914886475
2019-04-10	31.146154403686523	30.84000015258789	-1.523822546005249
2019-04-11	30.942506790161133	31.139999389648438	-1.523822546005249
2019-04-12	31.08171844482422	31.700000762939453	-1.523822546005249
2019-04-15	31.487619400024414	31.90999984741211	-1.523822546005249
2019-04-16	31.77910614013672	32.20000076293945	-1.523822546005249
2019-04-17	32.07530212402344	32.400001525878906	-1.523822546005249
2019-04-18	32.289939880371094	32.52000045776367	-1.523822546005249
2019-04-22	32.447906494140625	32.72999954223633	-1.523822546005249
2019-04-23	32.638431549072266	32.75	-1.523822546005249
2019-04-24	32.71532440185547	33.38999938964844	-1.523822546005249
2019-04-25	33.17832565307617	33.599998474121094	-1.523822546005249
2019-04-26	33.454063415527344	33.04999923706055	-1.2512505054473877
2019-04-29	33.18836975097656	33.150001525878906	-1.1002719402313232
2019-04-30	33.16785430908203	33.209999084472656	-1.1002719402313232
2019-05-01	33.17417907714844	33.91999816894531	-1.1002719402313232
2019-05-02	33.67926788330078	33.06999969482422	0.23047327995300293
2019-05-03	33.25165557861328	33.52000045776367	0.23047327995300293
2019-05-06	33.46314239501953	32.93000030517578	0.9292781352996826
2019-05-07	33.06834030151367	33.16999816894531	0.9292781352996826
2019-05-08	33.1603889465332	33.29999923706055	0.9292781352996826
2019-05-09	33.24115753173828	33.779998779296875	0.9292781352996826
2019-05-10	33.621795654296875	33.779998779296875	0.9292781352996826
2019-05-13	33.735191345214844	33.029998779296875	0.8387267589569092
2019-05-14	33.270965576171875	33.0099983215332	0.3846168518066406
2019-05-15	33.11025619506836	32.869998931884766	1.632380485534668
2019-05-16	32.937164306640625	33.290000915527344	1.632380485534668
2019-05-17	33.188804626464844	32.97999954223633	0.5411386489868164
2019-05-20	33.0489616394043	32.630001068115234	1.7369866371154785
